Name,Latitude,Longitude,Air conditioning,Housekeeping,Private balcony,Private bathrooms,VIP room facilities,Complimentary toiletries,Room service,Telephone,Minibar,Flatscreen TV,Wifi,Pool,Bar / lounge,Poolside bar,Free parking,Breakfast available,Restaurant,Airport transportation,Car hire,Taxi service,Banquet room,Meeting rooms,Conference facilities,Spa,Sauna,Currency exchange,24-hour security,Concierge,Baggage storage,Sun terrace,Shops,Butler service,First aid kit,Infirmary,24-hour front desk,Private check-in / check-out,Express check-in / check-out,Dry cleaning,Laundry service,Shoeshine,Ocean view,City view,Landmark view,Pool view,Non-smoking rooms,Smoking rooms available,Suites,Rating,Number of reviews,Price,Distance Score,Review Score
OYO 5171 Hotel Palace Residency,19.0559864044189,72.8692932128906,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,14,1551.18,182.20999999999995,4.27
Hotel Metropole Inn,19.1154098510742,72.85738372802741,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,8,2424.68,184.85999999999999,4.16
Hotel Flora Fountain,18.9339504241943,72.8332595825195,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3.5,18,3360.0,412.4900000000002,3.85
City Guest House,19.016155242919897,72.8431625366211,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.5,28,2512.29,310.6600000000001,4.03
The Silverador Resort Club,19.277141571044897,72.7963562011719,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,77,2856.0,46.75,4.83
Hotel Airlines International,19.0848598480225,72.8439407348633,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,3.0,71,2268.2,206.79999999999998,4.24
OYO 9327 Royce Executive,19.074619293212898,72.87998962402341,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,4,5756.0,166.49,4.58
Hotel Diplomat,18.921672821044897,72.83245849609379,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.0,245,3315.86,393.5900000000001,6.12
Hotel Baba's Residency,19.158655166626,72.8545303344727,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2,3191.73,134.39000000000001,5.04
Pals Hotel,18.9841594696045,72.8423080444336,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.0,64,2340.8,494.78000000000026,4.13
Hotel Silver Moon,18.9536075592041,72.8370056152344,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.5,47,759.92,435.9600000000002,4.36
OYO 1490 Hotel Landmark Fort,18.938167572021502,72.8381805419922,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,103,3584.0,412.4900000000002,4.69
Hotel Samraj,19.1111164093018,72.8586730957031,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3.0,61,2798.88,190.42999999999998,4.08
The Grandeur Boutique Hotel,19.2231407165527,72.8384094238281,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4.0,3,4367.54,98.84,4.06
Hotel Kings International,19.1069602966309,72.82611083984379,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,92,4302.09,142.85000000000002,4.54
Welcome Hotel,18.9379596710205,72.8381271362305,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5,76,3649.0,412.4900000000002,4.81
Orbit Home,19.070980072021502,72.8391647338867,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,5.0,3,9466.06,168.39000000000001,5.06
Hotel Linkway,19.067050933837898,72.8338088989258,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,3.5,31,3360.0,168.06,4.08
Shaheer Hospitality,19.0725002288818,72.8389129638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3,1512.0,172.72000000000003,5.06
FabHotel Le Western Andheri,19.1079216003418,72.8827743530273,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3.5,39,2617.05,163.06,4.22
Hotel Al Saudia,19.0370807647705,72.84120178222659,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.5,26,2800.0,237.7899999999999,3.99
Dev Shelters,19.1952304840088,72.8369064331055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5,2670.24,127.37,5.1
Hotel Ashray International,19.0453052520752,72.8644714355469,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,3.5,38,3315.2,178.85999999999996,4.21
Hotel Travellers Inn,19.129280090332,72.8695526123047,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3.5,47,1826.99,162.43000000000004,4.36
One Step Hostel,18.9239349365234,72.832160949707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4,799.0,407.45000000000016,4.58
FabExpress Deluxe Comfort,19.1391677856445,72.8196487426758,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,3,2152.92,97.36,5.06
OYO 9327 Royce Executive,19.074619293212898,72.87998962402341,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,4,5756.0,166.49,4.58
Hotel Diplomat,18.921672821044897,72.83245849609379,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.0,245,3315.86,393.5900000000001,6.12
Diamond Hotel,19.036199569702102,72.9248504638672,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4.0,10,3862.32,66.52000000000001,4.2
Pals Hotel,18.9841594696045,72.8423080444336,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.0,64,2340.8,494.78000000000026,4.13
Hotel Shelter Palace,19.0798301696777,73.0070114135742,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.5,15,1615.66,0.0,3.79
Royal Park Hotel,18.9680995941162,72.8438034057617,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5,22,3472.0,457.96000000000026,3.92
Hotel Baba's Residency,19.158655166626,72.8545303344727,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2,3191.73,134.39000000000001,5.04
Capital O 618 Maharaja Hotel,19.2518844604492,72.8670349121094,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,3.5,33,4929.28,68.41,4.12
Hotel Regency,19.0799388885498,72.8463134765625,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,3.0,63,4256.0,210.40999999999997,4.11
FabHotel Aksa International,19.112174987793,72.8881607055664,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,3.5,15,2094.4,149.1,3.79
Hotel Silver Moon,18.9536075592041,72.8370056152344,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.5,47,759.92,435.9600000000002,4.36
Hotel Shalimar,19.1912307739258,72.8498077392578,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,4,2462.88,129.87,4.08
Hotel Liberty Plaza,19.0851898193359,72.892463684082,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,3.5,11,1915.2,130.69,3.72
The Shelter Hotel and Resorts,19.2805099487305,72.9095916748047,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,3,3724.0,18.0,4.56
Golden Residency,19.095079421997102,72.8429718017578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,3.5,7,1310.4,215.15999999999997,3.64
OYO 11498 Hotel Bliss Executive,19.129259109497102,72.8695526123047,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,5,1453.2,162.43000000000004,4.1
Theory9 Premium Service Apartments,19.0672645568848,72.838134765625,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,4.5,3,4222.51,160.02000000000004,4.56
Udupi Dormitory,19.103580474853498,72.8890914916992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,647.0,138.79999999999998,4.56
OYO 3541 Hotel Galaxy Annexe,19.0787506103516,72.8646011352539,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,3,2621.54,204.89999999999995,4.56
OYO 8757 Prakash Inn,19.103580474853498,72.8890914916992,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,3,1207.56,138.79999999999998,4.56
Hotel Atithi,19.097276687622102,72.853630065918,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,95,5204.29,200.82,4.58
OYO 1490 Hotel Landmark Fort,18.938167572021502,72.8381805419922,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,103,3584.0,412.4900000000002,4.69
Hotel Samraj,19.1111164093018,72.8586730957031,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3.0,61,2798.88,190.42999999999998,4.08
Hotel Welcome Mumbai,18.9618816375732,72.8194961547852,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,5.0,3,1359.74,457.96000000000026,5.06
Hotel Midtown Pritam,19.0372009277344,72.8647003173828,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3.0,132,7716.0,191.03999999999994,5.05
Hotel Metropole Inn,19.1154098510742,72.85738372802741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2,3123.76,184.85999999999999,4.54
Royal Regency Hotel,19.1886291503906,72.853889465332,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5,2418.24,135.61,4.1
FabHotel Phoenix International,19.085412979126,72.8835067749023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,7,2476.92,153.97,3.64
Hotel Shadab Palace,18.9586791992188,72.8351669311523,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2,693.0,448.4600000000002,4.54
The Ontime Hotel,19.1113662719727,72.8709945678711,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3.5,46,2998.8,173.26000000000002,4.34
Hotel Alfa,19.1608200073242,72.8493728637695,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4.0,4,1566.88,134.39000000000001,4.08
Hotel Golden Sagar,19.0679893493652,72.8749694824219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5,9,1568.0,185.48999999999995,3.68
Payyade Residency,19.2745895385742,72.8815536499023,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,2800.0,34.29,3.68
Hotel Surya Prakash,19.0730895996094,72.82872009277341,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,3.5,9,3920.0,167.28000000000003,3.68
Ocean Suites,19.115125656127898,72.8888473510742,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,4.5,7,3343.0,149.1,4.64
Centre Point Hotel,19.131799697876,72.90049743652341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3,3072.17,127.55,4.06
The Grandeur Boutique Hotel,19.2231407165527,72.8384094238281,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4.0,3,4367.54,98.84,4.06
OYO 1429 Hotel Landmark Annex,18.9379596710205,72.8383483886719,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5,7,4896.52,412.4900000000002,3.64
Dreams Apartment,19.119838714599602,72.91612243652341,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12,2427.0,85.01,4.23
Panchvati Residency,19.127750396728498,72.8321228027344,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3.0,22,1879.62,129.31,3.42
Hotel Kings International,19.1069602966309,72.82611083984379,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,92,4302.09,142.85000000000002,4.54
Hotel Holiday Inn,18.959547042846697,72.838020324707,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,3.5,14,2240.0,448.4600000000002,3.77
Awesome Dormitory,19.1497192382813,72.8357925415039,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3,1000.0,116.01,4.06
Hotel Maharana Inn,19.0536422729492,72.89549255371091,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,3.5,58,4115.54,137.11,4.54
Hotel Plaza,19.0607128143311,72.8999481201172,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.5,41,3837.68,116.2,4.26
OYO 16447 Nest Inn,19.1805820465088,72.8462677001953,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,4.5,2,2462.88,140.45000000000002,4.54
Kohinoor Park,19.0168132781982,72.8292694091797,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,47,2059.22,329.57000000000005,3.86
Hotel Sea Grand,18.9182300567627,72.8309097290039,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.5,10,1814.4,370.42,3.7
Hotel Crawford Inn,18.9456882476807,72.83416748046879,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,3.5,27,2731.46,421.9900000000002,4.01
Hotel Crawford Inn,18.9456882476807,72.83416748046879,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,3.5,27,2731.46,421.9900000000002,4.01
Hotel Amol,19.08131980896,73.0046463012695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,8,2464.0,0.0,3.66
Hotel Plaza Executive,19.0715408325195,72.8759536743164,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,20,1337.94,185.48999999999995,3.88
OYO 8685 Hotel Stayland,19.0676593780518,72.834358215332,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,4.0,3,2098.0,168.06,4.06
OYO 16446 Hotel Veera Residency,19.114643096923803,72.8626708984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,2,1905.5,173.26000000000002,4.04
Dream Residency,19.162250518798803,72.9433135986328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,3011.0,77.35,3.68
Hotel Nest N Rest,19.09987449646,72.8877639770508,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1456.0,149.96,5.02
OYO 8690 Hotel Kalpana Elite,19.077405929565398,72.8789138793945,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5,15,2825.3,166.49,3.79
OYO 8363 Hotel Royal NS,19.1045074462891,72.8605728149414,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,2,1068.15,196.23999999999998,4.04
Privilege Inn,19.1770000457764,72.8372802734375,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,73,3366.72,139.07999999999998,4.27
The Dorm Factory,19.190809249877898,72.8498992919922,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0,1,2139.0,129.87,5.02
Ruby Guest House,18.953189849853498,72.8337936401367,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,2,2352.0,435.9600000000002,4.04
Hotel Tourister,19.083309173584002,72.8345718383789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,2093.45,182.02000000000004,5.02
Twinkle Service Apartments,19.1486644744873,72.8340759277344,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,1,1549.0,116.01,5.02
Hotel Safar Residency,19.0478496551514,72.8634490966797,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,2268.0,174.88999999999996,5.02
Hotel Imperial Palace Andheri,19.118061065673803,72.8505935668945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,3192.0,184.26,5.02
Hotel Golden City,18.9352493286133,72.8334732055664,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0,2,1987.54,412.4900000000002,4.04
Airport Inn,19.0980606079102,72.8338928222656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,990.0,170.44000000000003,5.02
Hotel Natwar,19.1870403289795,72.94129943847659,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,1,1830.08,44.120000000000005,5.02
Mumbai Darbar,19.1497192382813,72.8357925415039,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.5,3,1312.0,116.01,3.56
